GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004
Id,Id2,Geography,Population in occupied housing units:,Owned with a mortgage or a loan,Owned free and clear,Renter occupied
1500000US290950054001,290950054001,"Block Group 1, Census Tract 54, Jackson County, Missouri",38,16,11,11
1500000US290950055001,290950055001,"Block Group 1, Census Tract 55, Jackson County, Missouri",11,11,0,0
1500000US290950056011,290950056011,"Block Group 1, Census Tract 56.01, Jackson County, Missouri",12,8,0,4
1500000US290950056012,290950056012,"Block Group 2, Census Tract 56.01, Jackson County, Missouri",41,0,10,31
1500000US290950056021,290950056021,"Block Group 1, Census Tract 56.02, Jackson County, Missouri",8,3,0,5
1500000US290950056022,290950056022,"Block Group 2, Census Tract 56.02, Jackson County, Missouri",17,0,0,17
1500000US290950057001,290950057001,"Block Group 1, Census Tract 57, Jackson County, Missouri",7,4,0,3
1500000US290950057002,290950057002,"Block Group 2, Census Tract 57, Jackson County, Missouri",12,0,0,12
1500000US290950057003,290950057003,"Block Group 3, Census Tract 57, Jackson County, Missouri",24,5,2,17
1500000US290950057004,290950057004,"Block Group 4, Census Tract 57, Jackson County, Missouri",6,0,0,6
1500000US290950058011,290950058011,"Block Group 1, Census Tract 58.01, Jackson County, Missouri",16,10,6,0
1500000US290950058012,290950058012,"Block Group 2, Census Tract 58.01, Jackson County, Missouri",10,0,5,5
1500000US290950058013,290950058013,"Block Group 3, Census Tract 58.01, Jackson County, Missouri",34,9,11,14
1500000US290950060001,290950060001,"Block Group 1, Census Tract 60, Jackson County, Missouri",12,5,0,7
1500000US290950060002,290950060002,"Block Group 2, Census Tract 60, Jackson County, Missouri",20,5,3,12
1500000US290950061001,290950061001,"Block Group 1, Census Tract 61, Jackson County, Missouri",70,18,3,49
1500000US290950061002,290950061002,"Block Group 2, Census Tract 61, Jackson County, Missouri",17,9,8,0
1500000US290950061003,290950061003,"Block Group 3, Census Tract 61, Jackson County, Missouri",13,0,0,13
1500000US290950063001,290950063001,"Block Group 1, Census Tract 63, Jackson County, Missouri",57,36,0,21
1500000US290950063002,290950063002,"Block Group 2, Census Tract 63, Jackson County, Missouri",25,10,0,15
1500000US290950065001,290950065001,"Block Group 1, Census Tract 65, Jackson County, Missouri",49,16,5,28
1500000US290950065002,290950065002,"Block Group 2, Census Tract 65, Jackson County, Missouri",71,33,6,32
1500000US290950066001,290950066001,"Block Group 1, Census Tract 66, Jackson County, Missouri",43,12,1,30
1500000US290950066002,290950066002,"Block Group 2, Census Tract 66, Jackson County, Missouri",62,25,4,33
1500000US290950067001,290950067001,"Block Group 1, Census Tract 67, Jackson County, Missouri",52,6,0,46
1500000US290950067002,290950067002,"Block Group 2, Census Tract 67, Jackson County, Missouri",180,8,0,172
1500000US290950069001,290950069001,"Block Group 1, Census Tract 69, Jackson County, Missouri",18,5,0,13
1500000US290950069002,290950069002,"Block Group 2, Census Tract 69, Jackson County, Missouri",81,3,9,69
1500000US290950071001,290950071001,"Block Group 1, Census Tract 71, Jackson County, Missouri",96,27,8,61
1500000US290950071002,290950071002,"Block Group 2, Census Tract 71, Jackson County, Missouri",81,36,19,26
1500000US290950071003,290950071003,"Block Group 3, Census Tract 71, Jackson County, Missouri",53,12,8,33
1500000US290950072001,290950072001,"Block Group 1, Census Tract 72, Jackson County, Missouri",6,6,0,0
1500000US290950072002,290950072002,"Block Group 2, Census Tract 72, Jackson County, Missouri",47,15,11,21
1500000US290950073001,290950073001,"Block Group 1, Census Tract 73, Jackson County, Missouri",39,1,0,38
1500000US290950073002,290950073002,"Block Group 2, Census Tract 73, Jackson County, Missouri",45,4,0,41
1500000US290950073003,290950073003,"Block Group 3, Census Tract 73, Jackson County, Missouri",32,4,4,24
1500000US290950074001,290950074001,"Block Group 1, Census Tract 74, Jackson County, Missouri",29,2,2,25
1500000US290950074002,290950074002,"Block Group 2, Census Tract 74, Jackson County, Missouri",21,5,4,12
1500000US290950074003,290950074003,"Block Group 3, Census Tract 74, Jackson County, Missouri",25,5,3,17
1500000US290950074004,290950074004,"Block Group 4, Census Tract 74, Jackson County, Missouri",33,24,4,5
1500000US290950075001,290950075001,"Block Group 1, Census Tract 75, Jackson County, Missouri",9,4,5,0
1500000US290950075002,290950075002,"Block Group 2, Census Tract 75, Jackson County, Missouri",22,3,0,19
1500000US290950075003,290950075003,"Block Group 3, Census Tract 75, Jackson County, Missouri",20,8,0,12
1500000US290950076001,290950076001,"Block Group 1, Census Tract 76, Jackson County, Missouri",20,6,4,10
1500000US290950076002,290950076002,"Block Group 2, Census Tract 76, Jackson County, Missouri",23,9,4,10
1500000US290950076003,290950076003,"Block Group 3, Census Tract 76, Jackson County, Missouri",8,0,0,8
1500000US290950077001,290950077001,"Block Group 1, Census Tract 77, Jackson County, Missouri",19,4,0,15
1500000US290950077002,290950077002,"Block Group 2, Census Tract 77, Jackson County, Missouri",20,14,4,2
1500000US290950078021,290950078021,"Block Group 1, Census Tract 78.02, Jackson County, Missouri",9,4,1,4
1500000US290950078022,290950078022,"Block Group 2, Census Tract 78.02, Jackson County, Missouri",18,5,8,5
1500000US290950078023,290950078023,"Block Group 3, Census Tract 78.02, Jackson County, Missouri",5,4,0,1
1500000US290950079001,290950079001,"Block Group 1, Census Tract 79, Jackson County, Missouri",33,9,10,14
1500000US290950079002,290950079002,"Block Group 2, Census Tract 79, Jackson County, Missouri",13,0,12,1
1500000US290950079003,290950079003,"Block Group 3, Census Tract 79, Jackson County, Missouri",17,12,0,5
1500000US290950079004,290950079004,"Block Group 4, Census Tract 79, Jackson County, Missouri",25,0,0,25
1500000US290950079005,290950079005,"Block Group 5, Census Tract 79, Jackson County, Missouri",17,6,0,11
1500000US290950080001,290950080001,"Block Group 1, Census Tract 80, Jackson County, Missouri",16,7,9,0
1500000US290950080002,290950080002,"Block Group 2, Census Tract 80, Jackson County, Missouri",17,13,3,1
1500000US290950080003,290950080003,"Block Group 3, Census Tract 80, Jackson County, Missouri",19,2,0,17
1500000US290950081001,290950081001,"Block Group 1, Census Tract 81, Jackson County, Missouri",5,0,5,0
1500000US290950081002,290950081002,"Block Group 2, Census Tract 81, Jackson County, Missouri",18,4,2,12
1500000US290950082001,290950082001,"Block Group 1, Census Tract 82, Jackson County, Missouri",21,18,3,0
1500000US290950082002,290950082002,"Block Group 2, Census Tract 82, Jackson County, Missouri",34,25,4,5
1500000US290950082003,290950082003,"Block Group 3, Census Tract 82, Jackson County, Missouri",22,9,3,10
1500000US290950082004,290950082004,"Block Group 4, Census Tract 82, Jackson County, Missouri",21,13,3,5
1500000US290950083001,290950083001,"Block Group 1, Census Tract 83, Jackson County, Missouri",22,18,4,0
1500000US290950083002,290950083002,"Block Group 2, Census Tract 83, Jackson County, Missouri",15,11,2,2
1500000US290950084001,290950084001,"Block Group 1, Census Tract 84, Jackson County, Missouri",0,0,0,0
1500000US290950084002,290950084002,"Block Group 2, Census Tract 84, Jackson County, Missouri",11,9,2,0
1500000US290950084003,290950084003,"Block Group 3, Census Tract 84, Jackson County, Missouri",16,12,1,3
1500000US290950085001,290950085001,"Block Group 1, Census Tract 85, Jackson County, Missouri",5,3,2,0
1500000US290950085002,290950085002,"Block Group 2, Census Tract 85, Jackson County, Missouri",17,7,10,0
1500000US290950085003,290950085003,"Block Group 3, Census Tract 85, Jackson County, Missouri",42,30,4,8
1500000US290950086001,290950086001,"Block Group 1, Census Tract 86, Jackson County, Missouri",26,19,2,5
1500000US290950086002,290950086002,"Block Group 2, Census Tract 86, Jackson County, Missouri",30,29,0,1
1500000US290950086003,290950086003,"Block Group 3, Census Tract 86, Jackson County, Missouri",22,8,2,12
1500000US290950086004,290950086004,"Block Group 4, Census Tract 86, Jackson County, Missouri",38,33,2,3
1500000US290950086005,290950086005,"Block Group 5, Census Tract 86, Jackson County, Missouri",32,27,1,4
1500000US290950087001,290950087001,"Block Group 1, Census Tract 87, Jackson County, Missouri",28,5,3,20
1500000US290950087002,290950087002,"Block Group 2, Census Tract 87, Jackson County, Missouri",22,11,11,0
1500000US290950088001,290950088001,"Block Group 1, Census Tract 88, Jackson County, Missouri",2,0,0,2
1500000US290950088002,290950088002,"Block Group 2, Census Tract 88, Jackson County, Missouri",7,3,0,4
1500000US290950088003,290950088003,"Block Group 3, Census Tract 88, Jackson County, Missouri",1,0,0,1
1500000US290950088004,290950088004,"Block Group 4, Census Tract 88, Jackson County, Missouri",18,5,0,13
1500000US290950088005,290950088005,"Block Group 5, Census Tract 88, Jackson County, Missouri",13,4,2,7
1500000US290950089001,290950089001,"Block Group 1, Census Tract 89, Jackson County, Missouri",19,9,7,3
1500000US290950089002,290950089002,"Block Group 2, Census Tract 89, Jackson County, Missouri",19,4,0,15
1500000US290950090001,290950090001,"Block Group 1, Census Tract 90, Jackson County, Missouri",10,1,0,9
1500000US290950090002,290950090002,"Block Group 2, Census Tract 90, Jackson County, Missouri",22,8,8,6
1500000US290950090003,290950090003,"Block Group 3, Census Tract 90, Jackson County, Missouri",30,16,3,11
1500000US290950090004,290950090004,"Block Group 4, Census Tract 90, Jackson County, Missouri",17,12,3,2
1500000US290950090005,290950090005,"Block Group 5, Census Tract 90, Jackson County, Missouri",11,8,0,3
1500000US290950091001,290950091001,"Block Group 1, Census Tract 91, Jackson County, Missouri",37,26,9,2
1500000US290950091002,290950091002,"Block Group 2, Census Tract 91, Jackson County, Missouri",6,5,1,0
1500000US290950091003,290950091003,"Block Group 3, Census Tract 91, Jackson County, Missouri",46,20,7,19
1500000US290950091004,290950091004,"Block Group 4, Census Tract 91, Jackson County, Missouri",32,22,5,5
1500000US290950092001,290950092001,"Block Group 1, Census Tract 92, Jackson County, Missouri",38,20,8,10
1500000US290950092002,290950092002,"Block Group 2, Census Tract 92, Jackson County, Missouri",22,7,11,4
1500000US290950092003,290950092003,"Block Group 3, Census Tract 92, Jackson County, Missouri",28,12,4,12
1500000US290950093001,290950093001,"Block Group 1, Census Tract 93, Jackson County, Missouri",49,30,3,16
1500000US290950093002,290950093002,"Block Group 2, Census Tract 93, Jackson County, Missouri",46,20,17,9
1500000US290950093003,290950093003,"Block Group 3, Census Tract 93, Jackson County, Missouri",62,42,3,17
1500000US290950094001,290950094001,"Block Group 1, Census Tract 94, Jackson County, Missouri",53,31,4,18
1500000US290950094002,290950094002,"Block Group 2, Census Tract 94, Jackson County, Missouri",82,29,2,51
1500000US290950094003,290950094003,"Block Group 3, Census Tract 94, Jackson County, Missouri",90,46,7,37
1500000US290950094004,290950094004,"Block Group 4, Census Tract 94, Jackson County, Missouri",23,19,2,2
1500000US290950095001,290950095001,"Block Group 1, Census Tract 95, Jackson County, Missouri",40,13,4,23
1500000US290950095002,290950095002,"Block Group 2, Census Tract 95, Jackson County, Missouri",25,17,0,8
1500000US290950095003,290950095003,"Block Group 3, Census Tract 95, Jackson County, Missouri",32,1,12,19
1500000US290950095004,290950095004,"Block Group 4, Census Tract 95, Jackson County, Missouri",26,0,0,26
1500000US290950096001,290950096001,"Block Group 1, Census Tract 96, Jackson County, Missouri",25,0,8,17
1500000US290950096002,290950096002,"Block Group 2, Census Tract 96, Jackson County, Missouri",14,7,0,7
1500000US290950097001,290950097001,"Block Group 1, Census Tract 97, Jackson County, Missouri",27,0,0,27
1500000US290950097002,290950097002,"Block Group 2, Census Tract 97, Jackson County, Missouri",115,4,0,111
1500000US290950098001,290950098001,"Block Group 1, Census Tract 98, Jackson County, Missouri",25,5,1,19
1500000US290950098002,290950098002,"Block Group 2, Census Tract 98, Jackson County, Missouri",71,63,5,3
1500000US290950098003,290950098003,"Block Group 3, Census Tract 98, Jackson County, Missouri",57,22,8,27
1500000US290950098004,290950098004,"Block Group 4, Census Tract 98, Jackson County, Missouri",47,22,6,19
1500000US290950099001,290950099001,"Block Group 1, Census Tract 99, Jackson County, Missouri",69,30,16,23
1500000US290950099002,290950099002,"Block Group 2, Census Tract 99, Jackson County, Missouri",47,29,8,10
1500000US290950100011,290950100011,"Block Group 1, Census Tract 100.01, Jackson County, Missouri",17,6,5,6
1500000US290950100012,290950100012,"Block Group 2, Census Tract 100.01, Jackson County, Missouri",24,13,1,10
1500000US290950100021,290950100021,"Block Group 1, Census Tract 100.02, Jackson County, Missouri",109,32,0,77
1500000US290950100022,290950100022,"Block Group 2, Census Tract 100.02, Jackson County, Missouri",98,5,0,93
1500000US290950100023,290950100023,"Block Group 3, Census Tract 100.02, Jackson County, Missouri",41,0,0,41
1500000US290950101031,290950101031,"Block Group 1, Census Tract 101.03, Jackson County, Missouri",68,39,6,23
1500000US290950101032,290950101032,"Block Group 2, Census Tract 101.03, Jackson County, Missouri",42,12,0,30
1500000US290950101033,290950101033,"Block Group 3, Census Tract 101.03, Jackson County, Missouri",44,38,0,6
1500000US290950101051,290950101051,"Block Group 1, Census Tract 101.05, Jackson County, Missouri",38,16,0,22
1500000US290950101052,290950101052,"Block Group 2, Census Tract 101.05, Jackson County, Missouri",8,7,0,1
1500000US290950101053,290950101053,"Block Group 3, Census Tract 101.05, Jackson County, Missouri",10,7,3,0
1500000US290950102011,290950102011,"Block Group 1, Census Tract 102.01, Jackson County, Missouri",40,7,0,33
1500000US290950102031,290950102031,"Block Group 1, Census Tract 102.03, Jackson County, Missouri",75,35,2,38
1500000US290950102032,290950102032,"Block Group 2, Census Tract 102.03, Jackson County, Missouri",70,40,2,28
1500000US290950102033,290950102033,"Block Group 3, Census Tract 102.03, Jackson County, Missouri",78,61,6,11
1500000US290950102041,290950102041,"Block Group 1, Census Tract 102.04, Jackson County, Missouri",65,10,0,55
1500000US290950102042,290950102042,"Block Group 2, Census Tract 102.04, Jackson County, Missouri",69,44,0,25
1500000US290950102043,290950102043,"Block Group 3, Census Tract 102.04, Jackson County, Missouri",84,0,3,81
1500000US290950105001,290950105001,"Block Group 1, Census Tract 105, Jackson County, Missouri",48,14,4,30
1500000US290950105002,290950105002,"Block Group 2, Census Tract 105, Jackson County, Missouri",48,30,2,16
1500000US290950105003,290950105003,"Block Group 3, Census Tract 105, Jackson County, Missouri",129,73,7,49
1500000US290950105004,290950105004,"Block Group 4, Census Tract 105, Jackson County, Missouri",51,37,3,11
1500000US290950105005,290950105005,"Block Group 5, Census Tract 105, Jackson County, Missouri",74,21,5,48
1500000US290950106001,290950106001,"Block Group 1, Census Tract 106, Jackson County, Missouri",56,33,6,17
1500000US290950106002,290950106002,"Block Group 2, Census Tract 106, Jackson County, Missouri",60,34,5,21
1500000US290950106003,290950106003,"Block Group 3, Census Tract 106, Jackson County, Missouri",48,42,0,6
1500000US290950106004,290950106004,"Block Group 4, Census Tract 106, Jackson County, Missouri",131,58,55,18
1500000US290950107021,290950107021,"Block Group 1, Census Tract 107.02, Jackson County, Missouri",37,33,1,3
1500000US290950107022,290950107022,"Block Group 2, Census Tract 107.02, Jackson County, Missouri",133,44,2,87
1500000US290950110001,290950110001,"Block Group 1, Census Tract 110, Jackson County, Missouri",78,49,9,20
1500000US290950110002,290950110002,"Block Group 2, Census Tract 110, Jackson County, Missouri",76,34,9,33
1500000US290950110003,290950110003,"Block Group 3, Census Tract 110, Jackson County, Missouri",107,49,20,38
1500000US290950110004,290950110004,"Block Group 4, Census Tract 110, Jackson County, Missouri",84,45,2,37
1500000US290950110005,290950110005,"Block Group 5, Census Tract 110, Jackson County, Missouri",106,30,1,75
1500000US290950111001,290950111001,"Block Group 1, Census Tract 111, Jackson County, Missouri",27,17,1,9
1500000US290950111002,290950111002,"Block Group 2, Census Tract 111, Jackson County, Missouri",69,33,6,30
1500000US290950111003,290950111003,"Block Group 3, Census Tract 111, Jackson County, Missouri",117,52,29,36
1500000US290950112001,290950112001,"Block Group 1, Census Tract 112, Jackson County, Missouri",50,41,1,8
1500000US290950112002,290950112002,"Block Group 2, Census Tract 112, Jackson County, Missouri",47,36,2,9
1500000US290950112003,290950112003,"Block Group 3, Census Tract 112, Jackson County, Missouri",56,14,5,37
1500000US290950113001,290950113001,"Block Group 1, Census Tract 113, Jackson County, Missouri",121,34,19,68
1500000US290950113002,290950113002,"Block Group 2, Census Tract 113, Jackson County, Missouri",110,45,12,53
1500000US290950114011,290950114011,"Block Group 1, Census Tract 114.01, Jackson County, Missouri",66,43,2,21
1500000US290950114012,290950114012,"Block Group 2, Census Tract 114.01, Jackson County, Missouri",35,11,3,21
1500000US290950114013,290950114013,"Block Group 3, Census Tract 114.01, Jackson County, Missouri",215,83,5,127
1500000US290950114014,290950114014,"Block Group 4, Census Tract 114.01, Jackson County, Missouri",46,27,10,9
1500000US290950114051,290950114051,"Block Group 1, Census Tract 114.05, Jackson County, Missouri",214,43,0,171
1500000US290950114052,290950114052,"Block Group 2, Census Tract 114.05, Jackson County, Missouri",13,5,0,8
1500000US290950114061,290950114061,"Block Group 1, Census Tract 114.06, Jackson County, Missouri",60,51,0,9
1500000US290950114062,290950114062,"Block Group 2, Census Tract 114.06, Jackson County, Missouri",143,77,13,53
1500000US290950114063,290950114063,"Block Group 3, Census Tract 114.06, Jackson County, Missouri",112,78,11,23
1500000US290950115001,290950115001,"Block Group 1, Census Tract 115, Jackson County, Missouri",70,32,1,37
1500000US290950115002,290950115002,"Block Group 2, Census Tract 115, Jackson County, Missouri",56,22,5,29
1500000US290950115003,290950115003,"Block Group 3, Census Tract 115, Jackson County, Missouri",92,8,5,79
1500000US290950115004,290950115004,"Block Group 4, Census Tract 115, Jackson County, Missouri",71,14,14,43
1500000US290950115005,290950115005,"Block Group 5, Census Tract 115, Jackson County, Missouri",83,26,7,50
1500000US290950115006,290950115006,"Block Group 6, Census Tract 115, Jackson County, Missouri",52,12,7,33
1500000US290950116001,290950116001,"Block Group 1, Census Tract 116, Jackson County, Missouri",44,0,3,41
1500000US290950116002,290950116002,"Block Group 2, Census Tract 116, Jackson County, Missouri",30,4,5,21
1500000US290950116003,290950116003,"Block Group 3, Census Tract 116, Jackson County, Missouri",46,14,0,32
1500000US290950116004,290950116004,"Block Group 4, Census Tract 116, Jackson County, Missouri",12,2,0,10
1500000US290950116005,290950116005,"Block Group 5, Census Tract 116, Jackson County, Missouri",46,23,0,23
1500000US290950116006,290950116006,"Block Group 6, Census Tract 116, Jackson County, Missouri",18,10,0,8
1500000US290950117001,290950117001,"Block Group 1, Census Tract 117, Jackson County, Missouri",28,19,2,7
1500000US290950117002,290950117002,"Block Group 2, Census Tract 117, Jackson County, Missouri",28,7,1,20
1500000US290950117003,290950117003,"Block Group 3, Census Tract 117, Jackson County, Missouri",33,21,2,10
1500000US290950117004,290950117004,"Block Group 4, Census Tract 117, Jackson County, Missouri",84,16,4,64
1500000US290950117005,290950117005,"Block Group 5, Census Tract 117, Jackson County, Missouri",127,28,11,88
1500000US290950118001,290950118001,"Block Group 1, Census Tract 118, Jackson County, Missouri",117,60,8,49
1500000US290950118002,290950118002,"Block Group 2, Census Tract 118, Jackson County, Missouri",169,82,15,72
1500000US290950118003,290950118003,"Block Group 3, Census Tract 118, Jackson County, Missouri",123,39,12,72
1500000US290950119001,290950119001,"Block Group 1, Census Tract 119, Jackson County, Missouri",160,86,0,74
1500000US290950119002,290950119002,"Block Group 2, Census Tract 119, Jackson County, Missouri",74,47,7,20
1500000US290950119003,290950119003,"Block Group 3, Census Tract 119, Jackson County, Missouri",106,68,3,35
1500000US290950119004,290950119004,"Block Group 4, Census Tract 119, Jackson County, Missouri",104,57,12,35
1500000US290950120001,290950120001,"Block Group 1, Census Tract 120, Jackson County, Missouri",157,126,4,27
1500000US290950120002,290950120002,"Block Group 2, Census Tract 120, Jackson County, Missouri",53,36,0,17
1500000US290950120003,290950120003,"Block Group 3, Census Tract 120, Jackson County, Missouri",72,42,4,26
1500000US290950121001,290950121001,"Block Group 1, Census Tract 121, Jackson County, Missouri",146,103,20,23
1500000US290950121002,290950121002,"Block Group 2, Census Tract 121, Jackson County, Missouri",175,134,3,38
1500000US290950121003,290950121003,"Block Group 3, Census Tract 121, Jackson County, Missouri",404,86,2,316
1500000US290950122001,290950122001,"Block Group 1, Census Tract 122, Jackson County, Missouri",95,74,5,16
1500000US290950122002,290950122002,"Block Group 2, Census Tract 122, Jackson County, Missouri",52,33,5,14
1500000US290950122003,290950122003,"Block Group 3, Census Tract 122, Jackson County, Missouri",113,60,1,52
1500000US290950122004,290950122004,"Block Group 4, Census Tract 122, Jackson County, Missouri",193,58,11,124
1500000US290950123001,290950123001,"Block Group 1, Census Tract 123, Jackson County, Missouri",36,29,5,2
1500000US290950123002,290950123002,"Block Group 2, Census Tract 123, Jackson County, Missouri",55,12,7,36
1500000US290950124001,290950124001,"Block Group 1, Census Tract 124, Jackson County, Missouri",126,90,12,24
1500000US290950124002,290950124002,"Block Group 2, Census Tract 124, Jackson County, Missouri",56,37,9,10
1500000US290950124003,290950124003,"Block Group 3, Census Tract 124, Jackson County, Missouri",75,59,5,11
1500000US290950124004,290950124004,"Block Group 4, Census Tract 124, Jackson County, Missouri",27,22,0,5
1500000US290950125011,290950125011,"Block Group 1, Census Tract 125.01, Jackson County, Missouri",105,55,14,36
1500000US290950125012,290950125012,"Block Group 2, Census Tract 125.01, Jackson County, Missouri",69,48,5,16
1500000US290950125021,290950125021,"Block Group 1, Census Tract 125.02, Jackson County, Missouri",23,14,0,9
1500000US290950125022,290950125022,"Block Group 2, Census Tract 125.02, Jackson County, Missouri",27,23,0,4
1500000US290950125023,290950125023,"Block Group 3, Census Tract 125.02, Jackson County, Missouri",65,22,1,42
1500000US290950126001,290950126001,"Block Group 1, Census Tract 126, Jackson County, Missouri",87,60,0,27
1500000US290950126002,290950126002,"Block Group 2, Census Tract 126, Jackson County, Missouri",53,32,0,21
1500000US290950126003,290950126003,"Block Group 3, Census Tract 126, Jackson County, Missouri",58,34,0,24
1500000US290950126004,290950126004,"Block Group 4, Census Tract 126, Jackson County, Missouri",56,13,0,43
1500000US290950127011,290950127011,"Block Group 1, Census Tract 127.01, Jackson County, Missouri",44,24,6,14
1500000US290950127012,290950127012,"Block Group 2, Census Tract 127.01, Jackson County, Missouri",95,68,4,23
1500000US290950127013,290950127013,"Block Group 3, Census Tract 127.01, Jackson County, Missouri",37,29,3,5
1500000US290950127014,290950127014,"Block Group 4, Census Tract 127.01, Jackson County, Missouri",42,18,3,21
1500000US290950128021,290950128021,"Block Group 1, Census Tract 128.02, Jackson County, Missouri",54,31,4,19
1500000US290950128022,290950128022,"Block Group 2, Census Tract 128.02, Jackson County, Missouri",62,54,0,8
1500000US290950128031,290950128031,"Block Group 1, Census Tract 128.03, Jackson County, Missouri",11,11,0,0
1500000US290950128032,290950128032,"Block Group 2, Census Tract 128.03, Jackson County, Missouri",61,41,1,19
1500000US290950128041,290950128041,"Block Group 1, Census Tract 128.04, Jackson County, Missouri",43,19,0,24
1500000US290950128042,290950128042,"Block Group 2, Census Tract 128.04, Jackson County, Missouri",118,87,13,18
1500000US290950128043,290950128043,"Block Group 3, Census Tract 128.04, Jackson County, Missouri",63,57,3,3
1500000US290950128044,290950128044,"Block Group 4, Census Tract 128.04, Jackson County, Missouri",111,76,19,16
1500000US290950129031,290950129031,"Block Group 1, Census Tract 129.03, Jackson County, Missouri",78,56,9,13
1500000US290950129032,290950129032,"Block Group 2, Census Tract 129.03, Jackson County, Missouri",45,43,2,0
1500000US290950129033,290950129033,"Block Group 3, Census Tract 129.03, Jackson County, Missouri",116,65,16,35
1500000US290950129034,290950129034,"Block Group 4, Census Tract 129.03, Jackson County, Missouri",26,23,1,2
1500000US290950129041,290950129041,"Block Group 1, Census Tract 129.04, Jackson County, Missouri",32,24,1,7
1500000US290950129042,290950129042,"Block Group 2, Census Tract 129.04, Jackson County, Missouri",19,8,2,9
1500000US290950129043,290950129043,"Block Group 3, Census Tract 129.04, Jackson County, Missouri",36,28,7,1
1500000US290950129061,290950129061,"Block Group 1, Census Tract 129.06, Jackson County, Missouri",55,36,12,7
1500000US290950129062,290950129062,"Block Group 2, Census Tract 129.06, Jackson County, Missouri",23,21,0,2
1500000US290950129063,290950129063,"Block Group 3, Census Tract 129.06, Jackson County, Missouri",37,33,2,2
1500000US290950129064,290950129064,"Block Group 4, Census Tract 129.06, Jackson County, Missouri",34,23,1,10
1500000US290950129065,290950129065,"Block Group 5, Census Tract 129.06, Jackson County, Missouri",41,24,3,14
1500000US290950130031,290950130031,"Block Group 1, Census Tract 130.03, Jackson County, Missouri",43,20,0,23
1500000US290950130032,290950130032,"Block Group 2, Census Tract 130.03, Jackson County, Missouri",91,63,1,27
1500000US290950130033,290950130033,"Block Group 3, Census Tract 130.03, Jackson County, Missouri",136,24,2,110
1500000US290950130034,290950130034,"Block Group 4, Census Tract 130.03, Jackson County, Missouri",65,45,0,20
1500000US290950131001,290950131001,"Block Group 1, Census Tract 131, Jackson County, Missouri",96,6,4,86
1500000US290950131002,290950131002,"Block Group 2, Census Tract 131, Jackson County, Missouri",37,25,0,12
1500000US290950131003,290950131003,"Block Group 3, Census Tract 131, Jackson County, Missouri",29,4,2,23
1500000US290950132031,290950132031,"Block Group 1, Census Tract 132.03, Jackson County, Missouri",52,26,1,25
1500000US290950132032,290950132032,"Block Group 2, Census Tract 132.03, Jackson County, Missouri",141,58,10,73
1500000US290950132033,290950132033,"Block Group 3, Census Tract 132.03, Jackson County, Missouri",69,14,13,42
1500000US290950132034,290950132034,"Block Group 4, Census Tract 132.03, Jackson County, Missouri",87,33,10,44
1500000US290950132081,290950132081,"Block Group 1, Census Tract 132.08, Jackson County, Missouri",60,40,4,16
1500000US290950132082,290950132082,"Block Group 2, Census Tract 132.08, Jackson County, Missouri",114,22,8,84
1500000US290950132101,290950132101,"Block Group 1, Census Tract 132.10, Jackson County, Missouri",33,28,1,4
1500000US290950132102,290950132102,"Block Group 2, Census Tract 132.10, Jackson County, Missouri",84,36,7,41
1500000US290950132103,290950132103,"Block Group 3, Census Tract 132.10, Jackson County, Missouri",22,12,0,10
1500000US290950133011,290950133011,"Block Group 1, Census Tract 133.01, Jackson County, Missouri",179,68,5,106
1500000US290950133012,290950133012,"Block Group 2, Census Tract 133.01, Jackson County, Missouri",124,57,0,67
1500000US290950133013,290950133013,"Block Group 3, Census Tract 133.01, Jackson County, Missouri",125,68,14,43
1500000US290950133071,290950133071,"Block Group 1, Census Tract 133.07, Jackson County, Missouri",39,36,0,3
1500000US290950133072,290950133072,"Block Group 2, Census Tract 133.07, Jackson County, Missouri",111,34,5,72
1500000US290950133091,290950133091,"Block Group 1, Census Tract 133.09, Jackson County, Missouri",29,21,5,3
1500000US290950133092,290950133092,"Block Group 2, Census Tract 133.09, Jackson County, Missouri",53,52,1,0
1500000US290950133093,290950133093,"Block Group 3, Census Tract 133.09, Jackson County, Missouri",63,24,0,39
1500000US290950133131,290950133131,"Block Group 1, Census Tract 133.13, Jackson County, Missouri",58,42,5,11
1500000US290950133132,290950133132,"Block Group 2, Census Tract 133.13, Jackson County, Missouri",97,84,3,10
1500000US290950133133,290950133133,"Block Group 3, Census Tract 133.13, Jackson County, Missouri",190,126,9,55
1500000US290950134011,290950134011,"Block Group 1, Census Tract 134.01, Jackson County, Missouri",331,11,3,317
1500000US290950134012,290950134012,"Block Group 2, Census Tract 134.01, Jackson County, Missouri",255,28,0,227
1500000US290950134013,290950134013,"Block Group 3, Census Tract 134.01, Jackson County, Missouri",149,0,0,149
1500000US290950134051,290950134051,"Block Group 1, Census Tract 134.05, Jackson County, Missouri",73,11,0,62
1500000US290950134052,290950134052,"Block Group 2, Census Tract 134.05, Jackson County, Missouri",8,0,1,7
1500000US290950134053,290950134053,"Block Group 3, Census Tract 134.05, Jackson County, Missouri",22,6,0,16
1500000US290950134071,290950134071,"Block Group 1, Census Tract 134.07, Jackson County, Missouri",18,18,0,0
1500000US290950134072,290950134072,"Block Group 2, Census Tract 134.07, Jackson County, Missouri",35,22,9,4
